"Code";"EAN koda";"Product name";"Žeton";"Kratek opis";"Podroben opis";"Stamp";"Kategorije";"Objavljeno";"Arhivirano";"Košarica";"Mission";"New";"Priporočamo";"Zaloga";"Nabavna cena";"Prodajna cena";"online price";"Funkcijska cena";"DDV v %";"Teža v kg";"Unit";"Podenota";"Prikazna slika";"Dodatna fotografija 1";"Dodatna fotografija 2";"Dodatna fotografija 3";"Dodatna fotografija 4";"Dodatna fotografija 5";"Dodatna fotografija 6";"Dodatna fotografija 7";"Dodatna fotografija 8";"Količina v paketu";"Min. količina za naročilo";"Max. količina za naročilo";"Qty step";"Dobava od";"Dobava do";"Ni sinhronizacije";"Koda nadprodukta";"Kode povezanih produktov";"Kode dodatnih storitev";"Skladišče Open Ocean Sports GmbH (Main warehouse)";"Skladišče Cobra International Co., LTD (Board production)";"Skladišče Open Ocean Sports GmbH (Open Ocean warehouse)";"Skladišče Marketing France (Marketing FR)";"Skladišče Transit 1 (Cobra) E.S.T. end of January (Transit 1)";"Skladišče Transit 2 (China) E.S.T. (Transit 2)";"Skladišče Nicholas Warembourg (Nico - Team Rider)";"Skladišče Nicolas Reynes (Nicolas - team rider)";"Skladišče Tine Slabe (Tine - team rider)";"Skladišče Transit 4 (Ukraine) EST 05.04. (Transit 4)";"Skladišče Transit 5 (Airfright China) ETA 20.06. (Transit 5)";"Skladišče Germany one (Germany one)";"Skladišče Germany two (Germany two)";"Skladišče Slovenia one (Slovenia one)";"Skladišče Surfline Kiel (Surfline Kiel)";"Skladišče Global Creation Sports Gear LTD. (China production)";"Skladišče ExW (Time2Enjoy (Australia))";"Skladišče Thomas Goyard (Goyard)";"Skladišče Test parc France (Test Parc FR)";"Skladišče Miry 24 Logistik GmbH (Warehouse Hamburg)";"Skladišče not valid stock (''Inventory'')";"Skladišče GR (Test Parc GER)";"Skladišče Warehouse Switzerland (Warehouse Switzerland)";"Skladišče Time 4 Action (T4A)";"Size";"Available for preorder"
"P05230002375";"4262434060104";"Patrik AEON Foil Set PWA Alu 375/550";"p05230002375";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pwa-alu-375-550-set.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"PWA Alu 375/550 Set";""
"P05230002450";"4262434061439";"Patrik AEON Foil Set PWA-Alu 450/550";"p05230002450";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pwa-alu-450-550-set.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"PWA Alu 450/550 Set";""
"P05230002650";"4262434060531";"Patrik AEON Foil Set PWA-Alu 450/650";"p05230002650";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pwa-alu-450-650-set.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"PWA Alu 450/650 Set";""
"P05230003375";"4262434060425";"Patrik AEON Foil Set PWA-Ti 375/550";"p05230003375";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pwa-ti-375-550-1.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"PWA Ti 375/550 Set";""
"P05230003450";"4262434060418";"Patrik AEON Foil Set PWA-Ti 450/550";"p05230003450";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pwa-ti-450-550-set.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"PWA Ti 450/550 Set";""
"P05230003650";"4262434060388";"Patrik AEON Foil Set PWA-Ti 450/650";"p05230003650";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pwa-ti-450-650-set.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"PWA Ti 450/650 Set";""
"P05230004000";"4262434060302";"Patrik AEON Foil Set Pro-Alu";"p05230004000";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/pro-alu-set.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_WINDSURF_SETS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"AEON PRO Alu Set";""
"P01160899092";"";"Patrik Trailer Wave 92 l";"p01160899092";"";"";"";"WINDSURFING\Windsurf archive\Windsurf archive boards";"0";"0";"0";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_TRAILER_WAVE";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P01180093001";"4262431691066";"Patrik QT-Wave 68 l - GBM";"p01180093001";"";"<p>no fins</p>";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/qt68gbm.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68";""
"P01180093003";"4262431691080";"Patrik QT-Wave 78 l - GBM";"p01180093003";"";"no fins";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/qt78gbm.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";""
"P01180093011";"4262431691165";"Patrik QT-Wave 78 l - GET";"p01180093011";"";"";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/qt78get.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";""
"P01180093005";"4262431691103";"Patrik QT-Wave 88 l";"p01180093005";"";"";"";"WINDSURFING\Windsurf archive\Windsurf archive boards";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P01180096001";"4262431691509";"Patrik Slalom 87 V3 - GBM";"p01180096001";"";"foilbox";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLALOM_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87";""
"P01180093007";"4262431691127";"Patrik QT-Wave 103 l";"p01180093007";"";"";"";"WINDSURFING\Windsurf archive\Windsurf archive boards";"0";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P01200001088";"4262431692032";"Patrik QT-Wave 88 l";"p01200001088";"";"";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/qt882020.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_QT_WAVE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88";""
"P01200004103";"4262431692148";"Patrik F-Cross 103 l";"p01200004103";"";"";"";"WINDSURFING\SPECIALS";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"608,6100";"608,6100";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_F_CROSS_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"103";""
"P01180096002";"4262431691516";"Patrik Slalom 92 V3 - GBM";"p01180096002";"";"foilbox";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLALOM_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"92";""
"P01200008130";"4262431692377";"Patrik Slalom 130 l";"p01200008130";"";"foilbox";"";"WINDSURFING\SPECIALS";"0";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"621,2300";"621,2300";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLALOM_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";""
"P01200008140";"4262431692384";"Patrik Slalom 140 l";"p01200008140";"";"foilbox";"";"WINDSURFING\Windsurf archive\Windsurf archive boards\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"626,2300";"626,2300";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLALOM_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";""
"P01200008150";"4262431692391";"Patrik Slalom 150 l";"p01200008150";"";"foilbox";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLALOM_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"150";""
"P02200096100";"";"Patrik Foil Comp 100";"p02200096100";"";"";"";"WINDSURFING\Windsurf boards\Windsurf archive\Windsurf archive boards";"1";"0";"1";"0";"1";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P02210006105";"4262431692827";"Patrik Foil Ride 105 l";"p02210006105";"";"";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOILRIDE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"105";""
"P02210006125";"4262431692834";"Patrik Foil Ride 125 l";"p02210006125";"";"";"";"WINDSURFING\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOILRIDE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";""
"P02210006145";"4262431692841";"Patrik Foil Ride 145 l";"p02210006145";"";"";"";"WINDSURFING\Windsurf archive\Windsurf archive boards\SPECIALS";"1";"0";"1";"0";"1";"0";"Contact distributor";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_FOILRIDE_CLOSEOUT";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";""
"P06230005160";"4262434060135";"Patrik AEON Foil Back Wing 160";"p06230005160";"";"";"";"WINDSURFING\AEON Windsurf foil system";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"80,7340";"80,7340";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/aeon-160backwing.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_AEON_BACKWINGS";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"16";"160";""
"PATRIK_AEON_WINDSURF_SETS";"";"Patrik AEON windsurf sets";"patrik-aeon-windsurf-sets";"<p>CHOOSE FROM OUR PRE-CONFIGURED AEON SETS.</p>";"<p>Pick your pre-configured AEON sets above if you don't wish to select your single parts individually.<br /><br /><strong>AEON SL750 SET </strong><em>(Free-Race and low-wind Slalom)</em><br />95 DIM-M Mast, 750 DNA-M Frontwing, Alu 100 V1 Fuselage, 195 DNA-H Backwing</p>
<p><strong>AEON SL900 SET </strong><em>(Free-Race and low-wind Slalom for heavy riders)</em><strong><br /></strong>95 DIM-M Mast, 900 DNA-M Frontwing, Alu 100 V1 Fuselage, 195 DNA-H Backwing</p>
<p><strong>AEON CR900 SET </strong><em>(Free-Race and Course Racing)</em><strong><br /></strong>100 DIM-XL Mast, 900 DNA-M Frontwing, Alu 110 V1 Fuselage, 195 DNA-H Backwing</p>
<p><strong>AEON CR900 PRO SET </strong><em>(Pro Course Racing)</em><strong><br /></strong>100 DIM-L Mast, 900 DNA-H Frontwing, Alu 110 V1 Fuselage, 195 DNA-H Backwing</p>
<p><strong>AEON PWA Alu 375/550 SET </strong><em>(Performance Slalom and Speed)<br /></em><em>95 DIM-S Mast, 375,550 DNA-H Frontwings, Alu 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings<br /><br /><strong>AEON PWA Alu 450/550 SET </strong>(Performance Slalom)<br />95 DIM-S Mast, 450,550 DNA-H Frontwings, Alu 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings</em></p>
<p><strong>AEON PWA Alu 450/650 SET </strong>(Performance Slalom for heavy riders)<br />95 DIM-S Mast, 450,650 DNA-H Frontwings, Alu 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings</p>
<p><strong>AEON PWA Ti 375/550 SET </strong><em>(Worldcup Slalom and Speed)<br /></em><em>95 DIM-S Mast, 375,550 DNA-H Frontwings, Titanium 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings<br /><br /><strong>AEON PWA Ti 450/550 SET </strong>(Worldcup Slalom)<br />95 DIM-S Mast, 450,550 DNA-H Frontwings, Titanium 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings</em></p>
<p><strong>AEON PWA Ti 450/650 SET </strong>(Worldcup Light Wind Slalom)<br />95 DIM-S Mast, 450,650 DNA-H Frontwings, Titanium 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings</p>
<p><strong>AEON PRO Alu SET (Performance Slalom)<br /></strong>95 DIM-S Mast, 375,450,550,650 DNA-H Frontwings, Alu 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings<strong><br /></strong></p>
<p><strong>AEON PRO Ti SET (Worldcup Slalom)<br /></strong>95 DIM-S Mast, 375,450,550,650 DNA-H Frontwings, Titanium 100 V1 and V2 Fuselages, 160 and 195 DNA-H Backwings</p>
<p><br /><strong><em>The AEON sets come with Shim-Set, TX30 M6/M8 Screw-Set, TX30 screwdriver and Foil Bag Pro (normal Foil Bag for single wing sets).</em></strong></p>
<p style=""color: #ffffff;""><br /><br />DIRECT ACCESS: <a style=""color: #ffffff;"" title=""Sets"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-windsurf-sets.html"">WINDFOIL SETS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-foilmasts.html"">MASTS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-fuselages.html"">FUSELAGES</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-frontwings.html"">FRONTWINGS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-backwings.html"">BACKWINGS</a> // <a style=""color: #ffffff;"" title=""Accessories"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-accessories.html"">ACCESSORIES</a></p>";"";"WINDSURFING\AEON Windsurf foil system\AEON SYSTEM";"1";"0";"1";"0";"0";"1";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aeon-foilsystem-sets.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-foilsystem-sets.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwing-titan_1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwing-connection_1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/aeon-frontwing-mounted_1.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"PATRIK_AEON_FOILMASTS";"";"Patrik AEON Foilmasts";"patrik-aeon-foilmasts";"<p>HIGH PERFORMANCE FOIL MASTS THAT SET A NEW STANDARD FOR DRAG, FLEX AND TWIST BLOCK</p>";"<p>AEON – The only fully compatible multi sport foil system proving world cup podium places and international titles in four disciplines and both sports of Windsurfing and Winging.</p>
<ul>
<li>
<p><span face=""Arial, sans-serif""><span size=""2"">Formula Windsurfing Foil World Champion 2023 – Elia Colombo</span></span></p>
</li>
<li>
<p><span face=""Arial, sans-serif""><span size=""2"">IFCA Slalom Foil European Champion 2023 – Michele Becker</span></span></p>
</li>
<li>
<p><span face=""Arial, sans-serif""><span size=""2"">Wingfoil Racing &amp; Freestyle European Champion 2023 – Bastien Escofet</span></span></p>
</li>
</ul>
<p>Our four carbon masts cover all the needs of customers using the deep tuttle box system. These foil masts beat everything currently available on the market in terms of drag, flex stiffness and twist block. The technical advantages result in better control over your foil, a more relaxed ride in choppy conditions, easier jibing, more topspeed and less breakage. Experience a whole new level of control. Get your AEON foil now!<br /><br />(More mast options and sizes with US-Track system in carbon and aluminium constructions to come in 2024.)<span face=""Arial, sans-serif"" style=""font-family: Arial, sans-serif;""><span size=""2"" style=""font-size: small;""></span></span></p>
<p style=""color: #ffffff;""><br /><br />DIRECT ACCESS: <a style=""color: #ffffff;"" title=""Sets"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-windsurf-sets.html"">WINDFOIL SETS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-foilmasts.html"">MASTS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-fuselages.html"">FUSELAGES</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-frontwings.html"">FRONTWINGS</a> // <a style=""color: #ffffff;"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-backwings.html"">BACKWINGS</a> // <a style=""color: #ffffff;"" title=""Accessories"" href=""https://www.patrikinternational.com/en/shop/windsurfing/aeon-windsurf-foil-system/patrik-aeon-accessories.html"">ACCESSORIES</a></p>";"";"WINDSURFING\AEON Windsurf foil system\AEON SYSTEM";"1";"0";"1";"1";"0";"1";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/aeon-masts-overview.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/masts-head.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/masts2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/mast-all-perspective.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/masts3.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_FOIL_AIO_PRO\PATRIK_FOIL_RIDE\PATRIK_FOIL_RACE\PATRIK_FOIL_COMP";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
